name,barnaba,clarna,dssr,fred,maxit,metbp,mc,rnapolis,rnaview
7O7Y_1_B5-B8,1959,1515,1674,1458,1230,1489,1443,1704,1407
7O7Y_1_B7,68,53,59,51,40,51,47,54,50
7O7Z_1_AH,32,28,29,23,25,25,24,26,27
7O80_1_AT,46,30,38,26,27,29,28,36,32
7OAX_1_A,29,28,27,28,20,24,27,30,24
7OB9_1_R,5,5,5,5,4,5,5,5,5
7ODF_1_F,8,7,7,7,6,6,7,6,6
7OEA_1_E,1,0,0,0,0,0,1,0,0
7OIF_1_z,42,29,35,26,25,27,30,35,28
7OJL_1_D-E,9,9,9,9,9,9,9,9,9
7OJN_1_E,1,0,0,0,0,0,1,0,0
7OJN_1_R-M,7,8,7,6,7,6,7,8,7
7OL0_1_P,1,0,0,0,0,1,0,0,0
7OLC_1_3,66,48,57,45,38,48,41,47,36
7OM7_1_H-G,6,6,6,6,6,6,6,7,6
7ONU_1_T,27,24,26,24,21,22,22,25,23
7ORN_1_H-T,9,9,9,7,8,8,8,9,8
7ORO_1_T-P,9,9,9,9,9,9,9,9,9
7OS0_1_D,11,7,7,6,6,8,8,9,6
7OSM_1_ASIT,38,14,27,10,7,12,14,21,16
7OT5_1_z,28,23,24,21,19,22,22,24,20
7OUO_1_AAA-BBB,8,8,8,8,8,8,8,8,8
7OYB_1_22,859,505,634,421,364,464,440,587,489
7OYB_1_51-81,1875,1326,1528,1218,1034,1281,1234,1530,1273
7OYB_1_71,75,52,56,50,42,53,47,54,50
7OYC_1_22,850,589,669,515,445,557,555,667,528
7OYC_1_51-81,1881,1339,1511,1237,1042,1283,1215,1522,1258
7OYC_1_71,74,51,57,47,40,50,46,51,46
7OZQ_1_H,16,11,13,9,9,11,9,12,11
7P0V_1_B,11,11,11,10,10,10,10,11,10
7P3K_1_V,34,29,33,28,24,26,28,32,25
7P48_1_5,32,28,31,27,23,26,25,33,23
7P7Q_1_A,1758,1305,1422,1261,1030,1300,1231,1465,1224
7P7Q_1_B,70,49,59,47,37,47,45,52,47
7P7Q_1_D,32,29,32,28,24,26,26,36,29
7P7Q_1_a,907,688,759,638,534,666,651,755,632
7P7T_1_C,32,27,27,27,24,26,26,30,25
7PKT_1_0,39,24,24,24,25,24,24,30,23
7PKT_1_1,65,52,56,48,45,53,56,55,52
7PKT_1_3-4-5-2,238,174,191,158,141,167,165,188,162
7PKT_1_7-6,303,201,235,184,166,194,194,240,188
7PKT_1_8,173,112,144,98,92,104,100,123,105
7PLI_1_C,7,5,6,5,5,5,5,5,5
7PLI_1_G,5,5,5,5,4,4,4,5,5
7PMM_1_D,17,17,17,16,16,16,16,17,17
7PWG_1_1-4,1331,1042,1169,1006,839,1017,965,1176,942
7PWG_1_w,5,5,5,5,3,5,4,5,4
7PWO_1_2,674,499,592,457,397,475,471,584,452
7PWO_1_3,64,52,57,42,36,49,41,52,48
7PWO_1_w2,5,5,5,5,3,5,5,5,5
7PZY_1_1-4,1821,1348,1526,1323,1106,1336,1324,1569,1262
7PZY_1_10,6,4,5,2,3,4,4,5,5
7PZY_1_3,65,55,58,54,43,56,49,56,52
7Q4K_1_D2,26,23,27,21,21,21,24,27,23
7Q80_1_B-C-A,27,24,23,21,20,21,19,25,18
7Q82_1_C-B-A,29,23,25,22,19,20,19,23,21
7QCA_1_L50,1332,1022,1149,1009,850,1030,966,1158,947
7QCA_1_L70,66,52,61,46,38,50,48,53,53
7QCA_1_S60,693,532,603,511,436,533,491,610,484
7QEP_1_1,1192,937,1057,934,779,940,888,1065,838
7QEP_1_2,61,49,57,47,40,50,41,52,47
7QEP_1_3,631,497,571,483,424,489,464,566,424
7QGG_1_E,74,47,55,43,37,47,46,49,45
7QGG_1_S2,869,583,677,520,476,554,535,642,532
7QGG_1_t-D,2020,1420,1650,1271,1133,1320,1298,1554,1365
7QGG_1_u,34,20,23,18,18,19,21,26,18
7QGG_1_v,44,22,29,15,18,19,20,25,22
7QH7_1_B,37,12,21,10,7,8,10,12,18
7QI4_1_A,774,555,634,527,413,551,525,673,532
7QI4_1_AA,470,368,405,342,285,354,341,415,341
7QI4_1_Aw,7,6,6,5,6,6,5,6,6
7QI4_1_Ax,34,27,30,23,19,25,25,32,23
7QI4_1_B,31,22,27,20,18,24,21,26,23
7QIW_1_2-8,1605,1260,1387,1220,1012,1238,1200,1431,1170
7QIW_1_5,69,55,59,51,38,50,49,53,50
7QIY_1_2,229,165,186,161,133,167,161,187,155
7QIZ_1_S2,747,577,645,541,461,558,538,662,525
7QIZ_1_aA-bA,8,7,8,6,6,6,7,8,7
7QQP_1_A,22,19,21,17,18,18,19,18,19
7QQX_1_A,21,18,20,17,17,17,18,18,18
7QR0_1_A,23,19,21,17,17,17,19,18,19
7QR3_1_C,30,25,27,23,21,23,23,25,24
7QR4_1_B,30,24,24,19,20,23,21,24,22
7QR8_1_A,23,17,20,16,16,16,18,18,17
7QTL_1_M-R,9,10,9,8,9,8,9,9,9
7QTN_1_B-A,12,12,12,12,12,12,12,12,12
7QVP_1_B4,34,28,35,26,26,29,28,33,28
7R6Q_1_1-2,165,128,137,123,112,122,122,134,119
7R6Q_1_6,30,22,25,22,21,23,22,27,21
7R81_1_A1-C1,1772,1292,1454,1215,1031,1244,1233,1466,1182
7R81_1_A2,936,661,749,608,552,648,635,725,617
7R81_1_B1,64,50,57,46,40,49,46,54,49
7R81_1_t1,33,29,33,26,25,27,26,33,26
7R97_1_C,12,12,12,12,12,12,11,12,12
7RE1_1_T-P,34,34,34,34,34,34,34,34,34
7REX_1_A,19,15,21,13,9,16,12,18,12
7RQB_1_1A,1710,1286,1412,1246,1032,1267,1225,1446,1216
7RQB_1_1B,71,53,63,51,41,52,50,54,51
7S36_1_R,29,25,28,24,23,24,25,25,25
7SBA_1_Z,0,0,0,0,0,0,0,1,1
7SFR_1_A,1783,1290,1461,1252,1056,1269,1224,1466,1226
7SFR_1_B,73,43,57,42,34,46,42,50,44
7SFR_1_a,904,610,711,536,506,603,562,678,594
7ST2_1_5,35,28,34,26,25,29,27,37,28
7SZU_1_R,35,30,32,28,24,27,29,30,28
7TTW_1_2,61,26,41,16,15,22,23,31,29
7TZS_1_X,46,31,37,33,28,33,33,37,28
7U2I_1_1w,35,25,29,22,22,25,23,33,26
7U8B_1_A-B,8,8,8,8,8,8,8,8,8
7UCK_1_2,33,26,30,19,15,17,22,28,22
7UIN_1_B,311,236,255,230,173,235,225,263,228
7UND_1_P,1,1,0,1,0,0,0,0,0
7UNW_1_A,1618,1219,1383,1229,1020,1225,1177,1414,1144
7UNW_1_B,71,50,56,47,39,50,47,54,43
7UNW_1_a,871,646,731,606,530,625,606,716,595
7UOB_1_T-P,36,33,33,33,29,30,29,33,31
7UQ6_1_B,35,33,34,32,29,30,32,34,29
7UQB_1_6,20,15,16,13,12,13,15,21,13
7UR5_1_v,37,30,38,28,32,28,33,38,31
7UTN_1_C,80,65,68,58,53,62,63,67,63
7UU5_1_M-N,8,8,8,8,8,8,8,8,8
7UVZ_1_A,1532,1187,1308,1175,968,1172,1124,1343,1111
7UVZ_1_v,29,24,29,23,21,24,23,29,23
7UW1_1_B,70,45,56,44,37,47,44,49,43
7UW1_1_a,856,682,741,640,542,640,632,730,622
7UY6_1_B,67,35,47,29,32,35,29,46,36
7V94_1_B,31,29,31,25,25,29,28,29,27
7VKI_1_B,0,0,0,0,0,0,1,0,0
7VNV_1_A,22,19,21,18,18,19,18,21,18
7VTI_1_B,14,12,14,12,12,13,14,14,13
7VTN_1_B,15,12,14,12,12,12,14,13,14
7WAY_1_D,56,36,46,36,30,37,38,43,40
7WIE_1_V,23,20,22,19,18,20,18,21,19
7WJU_1_C,66,53,55,48,43,53,48,59,48
7XD9_1_B-C,9,9,9,9,9,9,9,9,9
7XHT_1_B,75,67,66,62,51,62,63,64,61
7XJG_1_H,16,15,14,12,13,13,14,16,11
7XPL_1_G-H-I-J,32,31,32,31,31,32,31,32,32
7XSP_1_D-A,14,10,13,11,10,10,9,15,10
7XWZ_1_C-D,7,8,7,6,7,6,7,7,7
7Y7P_1_C-D,7,7,7,6,7,7,7,7,7
7Y7Q_1_C-D,7,7,7,7,7,7,7,7,7
7Y81_1_B-C,17,15,17,14,14,14,18,22,14
7Y9X_1_R,2,0,0,0,0,0,1,2,0
7YED_1_T-N-M,37,31,31,27,30,29,32,29,30
7YGA_1_N,231,172,193,165,145,174,165,189,170
7YSE_1_E,35,29,34,29,26,29,29,33,26
7Z42_1_V,4,4,4,4,2,4,3,4,4
7ZHG_1_2,753,590,665,586,490,589,565,668,544
7ZJW_1_I,95,19,47,14,18,26,26,38,28
7ZJW_1_S,28,9,17,6,6,9,7,15,13
7ZO1_1_A,22,19,21,17,18,18,18,19,19
7ZP8_1_v,37,26,33,18,19,22,22,30,28
7ZTA_1_ATR1,28,24,25,22,21,23,24,29,24
7ZTA_1_ETR1,30,23,25,21,19,22,20,26,22
7ZUX_1_7,37,29,34,24,25,28,28,31,26
7ZW0_1_sl,39,27,33,26,25,30,25,35,25
7ZW0_1_sn,35,27,33,28,24,27,24,31,24
8A22_1_A1,35,26,31,24,21,25,25,31,24
8A22_1_A3-A2,101,88,90,91,74,84,85,91,77
8A22_1_A5-A4,85,60,66,54,47,51,52,64,58
8A22_1_A7-A6,270,197,222,197,161,191,189,223,180
8A22_1_A8,141,107,126,103,82,97,99,117,96
8A22_1_A9,28,20,25,18,16,20,19,24,19
8A22_1_B3-B2-B1,300,227,261,215,186,219,215,270,204
8A22_1_B4,127,105,113,94,83,95,100,105,94
8A57_1_A,1764,1260,1428,1224,996,1267,1195,1451,1187
8A57_1_B,67,47,55,40,35,47,43,52,45
8AF0_1_C-D,18,17,17,15,16,16,16,17,16
8AKN_1_Z,40,18,32,12,9,22,17,27,21
8AM9_1_8,35,28,30,26,23,26,27,31,25
8AMI_1_B-A,9,8,9,8,8,8,8,8,8
8AS7_1_P-T-G,12,12,11,9,9,10,9,14,11
8ASD_1_T-G,9,10,9,6,7,7,8,9,9
8B6Z_1_B,2,2,2,1,1,1,1,1,1
8BE0_1_M-R,10,9,9,9,9,9,9,10,9
8BE0_1_V,4,4,4,4,2,4,2,4,3
8BF5_1_M-R,9,9,9,9,8,9,8,9,9
8BF8_1_B,63,49,51,0,38,48,47,51,45
8BUU_1_A,1702,1275,1410,1255,1024,1284,1208,1451,1186
8BUU_1_a,900,686,763,631,537,645,638,758,624
8CRX_1_A,889,661,735,606,513,624,616,729,614
8CVM_1_a,1687,1212,1377,1145,960,1174,1142,1374,1142
8CVM_1_b,75,51,62,51,39,51,47,58,48
8CVO_1_A,291,207,232,182,157,198,190,226,191
8CWO_1_Y,0,0,0,0,0,0,0,1,0
8D1V_1_J-N,17,13,16,8,10,12,13,16,12
8D28_1_B,17,15,16,13,11,12,13,17,14
8D29_1_C,14,12,14,12,12,13,12,13,12
8D29_1_F,15,11,13,12,10,11,12,12,11
8D29_1_J,15,11,14,9,7,9,13,12,11
8D4A_1_B,10,8,12,7,7,8,12,9,7
8D8L_1_a,810,610,681,582,510,623,596,705,581
8DC2_1_B,16,12,13,0,9,10,11,12,12
8DEX_1_L,0,0,0,0,0,0,1,2,0
8DFA_1_L,0,0,0,0,0,1,0,3,0
8DFS_1_L,0,0,0,0,0,0,0,2,0
8DK7_1_C,18,12,17,12,8,10,12,13,13
8DP3_1_R,43,42,43,40,38,41,38,42,41
8DVU_1_B,18,18,18,18,17,18,18,18,18
8E0F_1_D-C,31,31,31,31,30,31,30,31,30
8E2A_1_B,4,4,4,4,3,4,4,4,4
8E3I_1_E,1,1,0,1,0,1,1,1,1
8E4X_1_C-D,30,30,30,30,29,30,30,30,30
8E8M_1_R,11,9,10,9,8,10,8,9,9
8EA4_1_7,126,82,98,75,57,80,71,92,76
8EHQ_1_R,7,7,7,7,7,7,7,8,7
8ESQ_1_6,34,23,27,19,19,21,21,24,23
8EUG_1_1-2,1666,1245,1386,1171,1014,1225,1157,1417,1150
8EUG_1_9,70,51,60,47,42,53,44,53,50
8EUY_1_6,27,12,17,8,9,12,14,19,12
8G60_1_At,35,27,32,24,24,26,28,32,27
8G9Z_1_E,42,30,38,29,33,33,36,0,34
8GLP_1_L5-L8,1836,1428,1592,1407,1181,1416,1389,1629,1343
8GLP_1_L7,71,54,61,54,41,52,50,55,53
8GLP_1_Pt,28,26,26,25,24,24,26,29,22
8GNA_1_C-J,19,13,15,11,12,12,13,16,11
8GS2_1_R-D,23,22,22,19,20,19,22,24,18
8GWE_1_J-I,25,25,24,23,24,23,23,24,24
8GXB_1_A,37,28,34,26,15,28,23,29,24
8GXB_1_B,38,29,33,27,15,27,22,30,25
8H1B_1_C,6,6,6,5,5,5,5,5,5
8HBA_1_B,38,26,31,27,14,23,24,28,23
8HHL_1_B,14,13,14,0,11,12,11,14,12
8HMY_1_T,42,31,40,32,29,30,32,39,30
8HMZ_1_5-3,41,34,40,32,26,30,34,38,31
8I3Z_1_B-A,37,30,30,28,15,26,23,29,24
